dlMaxRetxThreshold,dlPollByte,dlPollPDU,dlTPollRetr,dlTProhib,dlTReassembly,ulMaxRetxThreshold,ulPollByte,ulPollPDU,ulTPollRetr,ulTProhib,ulTReassembly,id
t2,kB8,p8192,ms100,ms60,ms180,t8,kB100,p16384,ms200,ms100,ms180,6992fd1dbcde57f4de5aeaf179115ec5201fb70374f0c7207873d3cf13c666de
t16,kB8,p8192,ms2000,ms80,ms200,t16,kB25,p57344,ms50,ms2000,ms60,fa859c2055ea3f720b52479260cfd0a4c983cb7f432697791534e04632d97f91
t6,kB8,p32,ms150,ms150,ms200,t2,kB500,p16,ms50,ms2000,ms5,debdff88773853b7855072a796a12b30c80511737a9a40588bcd133ba0a6c108
t32,kB100,p40960,ms200,ms500,ms80,t2,mB30,p16,ms150,ms1200,ms40,e2d9d46a0083efb1a2ad347f89c22df6ec89dc43d67228f9248edc1a541ba9a4
t3,mB16,p32,ms350,ms2000,ms80,t2,mB25,p4096,ms400,ms200,ms120,4c794f41dc82eff8df0c8cadb1dc5bc8fc7b94f75869a1795f73f8551e4c765e
t16,mB16,p32768,ms800,ms60,ms80,t2,mB20,p57344,ms150,ms80,ms120,fcac4a9406e5795d07f7a1170a8efb49590135584d83f7b07fc7b1a84d16db1b
t4,kB500,p40960,ms350,ms40,ms80,t6,kB25,p128,ms50,ms150,ms140,a664a9cba5b2391ddbc375605d647c6a62eae38bca77776e35d7972b334fb002
t8,kB8,p32768,ms1000,ms40,ms200,t32,mB8,p128,ms50,ms100,ms20,edda5a4018264da7a8667b047a85ab37bd190f8ba385171d4a89a63a94f00fe8
t6,kB500,p49152,ms1000,ms500,ms200,t4,kB1000,p40960,ms150,ms40,ms200,287e1d6b2fc998bee348c58807c2fe9141a32573c4e168d1ad2a0ce6a3da040b
t32,mB30,p40960,ms200,ms20,ms170,t32,mB16,p512,ms200,ms150,ms180,252954394f9840cd9bd213df87f48aaeecdaeee1502f610d563daec9ff94def0
t16,mB40,p32,ms500,ms20,ms80,t8,mB25,p32768,ms400,ms150,ms180,fd4e6620dbb8594e1319525619db8eb96979f0e55b7959af2a0c2b0f9e4a87bb
t32,kB8,p128,ms500,ms20,ms100,t3,kB500,p32768,ms1000,ms20,ms60,a6f20a1e5a0032a67913f6e90289d7905edacddebb0b55bcbf6e7c080eab0e3e
t6,kB1000,p128,ms500,ms1200,ms160,t2,mB25,p32,ms350,ms100,ms80,ff12f411823c752965cf9f9692eaa9e96416fd1438c876ea1228d6ece5266228
t2,mB25,p128,ms250,ms500,ms120,t4,mB20,p512,ms4000,ms800,ms80,380b9291bf3983782cdf709c2e4a6de25969078a185b83006eea349b73a83047
t2,mB30,p4096,ms250,ms60,ms80,t4,mB20,p32,ms800,ms2000,ms200,1972b20432ae00168fb96a8a16d6733ba6e8933be0e579e8db7bdb5a421d7fdb
t2,kB100,p8192,ms300,ms40,ms40,t4,mB8,p128,ms200,ms60,ms100,8d4b9dc18faeca7c0f0c6ec4d12f68250ac4a053be325d6edcf4c0cc0a414179
t2,mB25,p65536,ms800,ms200,ms180,t32,mB8,p4096,ms300,ms500,ms120,fec55dbd6fba2487e842b2bbf5d3e41bc74947ce8dbbeee3d517441aa597e318
t16,mB25,p65536,ms150,ms80,ms5,t6,mB25,p40960,ms300,ms20,ms100,73b57ebd3ec2d2d604f817722dd784ad672410b8d8661779528c18afa3f15388
t32,kB25,p32,ms150,ms40,ms170,t16,mB30,p32768,ms50,ms1200,ms20,bf04c48c9e584ad5ffe8caae050748cb31d473de1a948543de8d6a9b34626a01
t32,kB8,p16384,ms200,ms40,ms40,t4,kB100,p16,ms400,ms2400,ms20,ea95439e547eb135626b6f7dd1f8209c7aaab678cf14ef5914c2220435b32093
t4,kB1000,p57344,ms50,ms500,ms100,t32,kB25,p4096,ms500,ms80,ms20,9d03cff0bce15c225ae299f4b2d517fad02c1b4ab2066749b580ca6d00348991
t32,mB20,p128,ms400,ms1200,ms5,t32,kB8,p65536,ms500,ms100,ms10,37e1395534119c6bd2c8f35c8d1d4a0a202d1f574e79093623730b9f546a4e09
t32,mB16,p128,ms500,ms100,ms40,t32,kB8,p40960,ms250,ms100,ms180,fcd40cbce0c88919c263ecf75bbc958646e65ce508608621ad22a57b5e359b90
t32,mB30,p49152,ms350,ms40,ms40,t8,kB8,p4096,ms150,ms800,ms60,19fbcf2793800d3577bad3c68dcccd7e4e15b83d192aafb186b8d9db05aef952
t8,mB25,p4096,ms4000,ms60,ms160,t3,kB6000,p57344,ms2000,ms1200,ms200,aeced67bd489b75a0abf99b5807fbcc66f61bca54c064deddc5bc2b475d92690
t8,kB1000,p16,ms400,ms100,ms180,t8,kB500,p65536,ms300,ms60,ms20,6167369302d5f0f5c44a162fa7661adc6f2101c7142150eb08bf4748ae90ef4b
t2,mB40,p65536,ms1000,ms100,ms5,t4,kB100,p65536,ms50,ms80,ms60,c4082714e31cde3b6d601b959def1dfe612c05bebda7d347718eb54b7890b234
t3,mB40,p16384,ms1000,ms150,ms160,t3,mB30,p65536,ms100,ms60,ms140,bbfb04fa5bd2fe3e7ef8bcbc72ee5cb5043ce667f896ab993f4dcc31ff108b17
t8,mB25,p512,ms800,ms500,ms20,t3,kB8,p128,ms1000,ms100,ms40,b1fa74d3c95d0e3184b539f628d37b63ca5adcba9cb3b6c2596c4652e5e8d23a
t8,mB16,p4096,ms2000,ms500,ms5,t16,kB500,p32,ms500,ms1200,ms20,d6a4b85d01ff5f8b17fea15fb09b39f388f4dadb91c530cf3fe59801e8a94941
t3,kB6000,p32,ms4000,ms300,ms80,t16,kB500,p32,ms500,ms60,ms20,83b6fcffdcdec5863561ca6fabef3111a130211d939314d345d23afe8dc32448
t8,kB500,p32,ms300,ms500,ms5,t3,kB6000,p49152,ms50,ms150,ms20,8bd19ce55ddbde8a1539635bae6c2f88d5e99f9b2902e4c21a9de2f97f1fbff7
t6,mB25,p57344,ms2000,ms60,ms5,t8,kB6000,p57344,ms150,ms150,ms20,5025de987efd8970d063b73563bd2f618f5e6aa3fa2ce7e353450aa59e6c7605
t6,kB8,p128,ms2000,ms300,ms140,t32,kB8,p49152,ms1000,ms20,ms10,5efe93d544497111b14282b0166a5f49490ff421765b83e00544e33141a131cf
t6,mB30,p65536,ms1000,ms1200,ms200,t8,kB8,p16,ms300,ms150,ms170,cc13de4e5ce58f96657f1479d2c1f3188daf23a84bca3271a3849ca4170a5047
t32,mB30,p65536,ms1000,ms800,ms20,t32,kB1000,p16,ms50,ms500,ms140,814d909c7024b70a36435c1a9085bf203187799dabb0ada43335d5555d7bb592
t2,kB1000,p32768,ms100,ms40,ms20,t16,kB25,p49152,ms200,ms2400,ms60,2205c9eefcc23c4388273dcbd76a739eb450b59f6fd74576c2402ad9c112597c
t6,kB25,p57344,ms300,ms300,ms180,t8,mB8,p32,ms250,ms200,ms170,eda2d713a4fbf175c74e3f8d2b56c947ead76a9d58c56782c48b852682761e9e
t4,kB1000,p8192,ms2000,ms200,ms5,t16,kB1000,p57344,ms350,ms2000,ms160,9cb20cbf41f049c30a38d714850551d2c3057df13c80be68e780e7baf0e60d13
t4,kB500,p16384,ms150,ms200,ms20,t2,kB100,p65536,ms250,ms2400,ms5,5b9a0d04638e5b9b0b7b6a601365822c2889f2f50bc63e813c9d8bc84c259821
t3,kB500,p4096,ms800,ms800,ms120,t32,mB30,p57344,ms150,ms60,ms120,a3dae587533dd95d3af9ab27f6ed8b87e8ea628daa18ff5acc7411f2d04daf07
t16,kB1000,p40960,ms300,ms2000,ms180,t16,mB20,p49152,ms100,ms20,ms10,2bfdd4fa4ca67c2ab66137fdc4388c8e26c78c032884688a77d7b4f04bbd3468
t32,kB6000,p40960,ms1000,ms500,ms170,t16,mB16,p32768,ms500,ms20,ms170,19756fa719726f0fea835b7d8da62693410edcf04c53685c64f2646c38d452ad
t4,mB16,p49152,ms300,ms100,ms180,t2,mB25,p49152,ms250,ms100,ms200,ae97c9e4fd9c2c86981c02a68cdcf76779d2d137801b9d446ab2201cd5975c2e
t16,mB25,p8192,ms2000,ms40,ms200,t6,kB25,p8192,ms250,ms150,ms200,b79e5f5cacac7ca277c5915d91c05c746cb80465317d421df6e2c32bf1be07a9
t2,kB25,p57344,ms4000,ms200,ms140,t8,kB6000,p32768,ms250,ms150,ms170,da662a5db5d839fc40d908f5e80d018043a7fdd5a23390f562715996403d7ece
t3,mB30,p16,ms100,ms100,ms40,t3,mB30,p57344,ms300,ms2400,ms60,4c7c08e60a4c6c2f2d421b1027d9bf696b220595482d837be5bd986c11c2c65c
t2,kB8,p128,ms400,ms300,ms60,t4,kB500,p8192,ms800,ms300,ms5,054c7f4fd9c545969ab1207e5082707f93fbbecd3eac0648833c6cc7d46f175a
t4,mB40,p65536,ms50,ms100,ms10,t4,mB25,p4096,ms1000,ms300,ms180,21ae720326fe64d352c654a3123dc1c12ee708849bdf67f7584336e67bededf2
t32,mB25,p32768,ms50,ms1200,ms40,t32,mB30,p8192,ms300,ms300,ms170,8120959ac2aee0a3dc26438a58e920e9235238091fd3cb9004dbc9b1a7747268
t4,kB8,p4096,ms50,ms500,ms160,t4,kB1000,p128,ms150,ms40,ms120,247ca3c8828a31d0e230c0e6f84fd624f38f23f1db38f6eb9058c31cc3fec01c
t16,mB8,p16384,ms200,ms60,ms20,t32,mB25,p128,ms50,ms200,ms20,d9f06e96f6cd424a23f5b341b15266bfd23fdf7f69d5974cb231fe81708673cc
t16,mB8,p8192,ms200,ms100,ms20,t32,mB16,p32768,ms500,ms80,ms180,c84fcf326cc4485457463ac1d0b98a2f9eb2e06e52c79aecbf29d75874844ee1
t2,mB8,p57344,ms4000,ms1200,ms20,t3,kB25,p32,ms250,ms2000,ms160,11080e86ddc6c011b9fb3f369aa3cfcb78a70a418b0793455d306d57f37ed4a6
t4,kB100,p8192,ms50,ms2000,ms200,t4,kB1000,p16,ms150,ms60,ms60,8260f576193fa2d785a531768ac4baa14e6c8b676141f7e5e3f577e17a3d5437
t16,kB25,p65536,ms50,ms200,ms20,t4,kB6000,p32768,ms50,ms300,ms140,04b4d41cfd58536d921f94d7b528f032fdf727b53d01ab9e17c1318b90a823f3
t32,mB25,p65536,ms800,ms1200,ms180,t2,kB100,p57344,ms150,ms500,ms40,795ac07616627741677feb1c147d0e0732bf00cad9bcef4c8c8515ba8a71cbe1
t2,kB1000,p32,ms4000,ms300,ms180,t32,mB16,p49152,ms350,ms500,ms160,b20ed22177c68047ea888c20cad86c58192fb00deafa6c490476e1b5c9abcbed
t6,kB6000,p40960,ms4000,ms40,ms20,t16,mB16,p40960,ms100,ms100,ms180,dc8fe44c990fc8d0bcede513d149fd01e03742cca1d0f3b021cbe65e51a575fe
t8,mB30,p4096,ms250,ms40,ms140,t4,mB16,p128,ms1000,ms150,ms80,7525ed64af0f6a3117a0abc43f286e30d9431a9dac6bdef67db9517c4764568a
t2,mB16,p16384,ms400,ms100,ms140,t6,mB16,p8192,ms400,ms2000,ms80,63a83396c14d02e269b141defa4b86a3dd7aca697bd42572dfe12508ac003e45
t16,mB16,p16,ms150,ms20,ms100,t8,kB100,p4096,ms800,ms2000,ms80,ffb009a8d7fdd43e6941e5107488b8fd1459c6457da0a038c7625be4fde00da8
t3,mB40,p4096,ms500,ms40,ms100,t4,kB6000,p16,ms1000,ms60,ms140,c75adb57e4a83368f54baacd9bb6c57363bf458a309349ec5b2d9a908f221889
t4,mB16,p8192,ms150,ms40,ms60,t2,kB500,p8192,ms1000,ms2000,ms60,5ab4474ded678fdb9636f66d90f9ca050bf0e46c2c33a588d2b9dd6a2c8818e5
t4,kB6000,p4096,ms150,ms200,ms180,t16,kB500,p16,ms150,ms1200,ms5,9fadd4e7365afb89390386554da8d4805c33b42909dc7efc9a939c364df6698b
t32,kB8,p16,ms4000,ms200,ms120,t32,kB6000,p65536,ms350,ms1200,ms180,8ef4ed47a37138cf727754a8f95e48033686622310bd5beb1f03bbe2e92ad206
t6,kB100,p40960,ms4000,ms200,ms40,t8,mB8,p128,ms300,ms80,ms170,906b7f52a77286d94945106dc41623da99c01d134b832976c0857836a7c57fc0
t2,kB8,p512,ms100,ms800,ms80,t6,mB30,p128,ms500,ms20,ms120,53746e5611854b3bc411cf875d1c156812f96decc121481da6d8fbcf3033b3a8
t32,mB16,p57344,ms200,ms800,ms40,t8,kB25,p40960,ms150,ms300,ms200,9690a986dc14b13b576453fb25fecb538598d1c339ac26ed0d4542751740ea9f
t16,kB1000,p32768,ms200,ms100,ms40,t8,kB6000,p8192,ms200,ms100,ms5,165b3f8f43a904be2512abb6ae1d7aedba1935e7af0863ab5456981eef557ab4
t32,kB8,p128,ms1000,ms2000,ms120,t8,mB20,p16,ms4000,ms800,ms100,b538681634e36ba14b497c28f371688582ac1ba386adf1ffdec75b730d1610f5
t3,kB25,p16,ms250,ms60,ms100,t32,mB30,p4096,ms500,ms2400,ms140,ccaa3a9be8e151631e853aa563634a67fec814486d082c09230c6e33658939d0
t4,kB100,p49152,ms200,ms20,ms20,t2,mB25,p57344,ms2000,ms100,ms170,15c415288e3346abdf0b1f5a9b8629eab08a03d0c1d19757318321c97bc62bee
t4,kB100,p128,ms250,ms60,ms20,t4,mB20,p8192,ms300,ms500,ms5,40228b8a274b42583160cfa4eed5d008a3221b9fea751113b601828ea149e24b
t3,mB16,p49152,ms350,ms1200,ms20,t32,mB40,p32768,ms150,ms80,ms10,5ceb7b882af30d3b32dbfa2ec805acea23b9dd4365aad7dfb083efd9f2d535c6
t8,kB8,p49152,ms100,ms80,ms40,t32,mB40,p8192,ms350,ms150,ms5,80cbb8a4d17f019dc2038723d2099bf566c1ebfbb95a1e05b26db248059a00ec
t8,mB20,p16,ms100,ms100,ms100,t8,mB40,p512,ms100,ms150,ms200,fb73fbac306700b87268739ff80835ffafd46940ba3d27f942371beaec6bb028
t32,kB6000,p4096,ms800,ms1200,ms5,t6,mB25,p512,ms2000,ms150,ms10,08805c00fdacab507c6d77864ef7dd7d4c345ec89e460828f3f727568b9a3dd7
t4,kB500,p4096,ms400,ms2400,ms170,t2,kB6000,p32768,ms50,ms20,ms5,f733639f4443dbfcc328a5d7399bac56217458a0888293a4a4fd72bc8ceb006c
t6,kB1000,p512,ms350,ms80,ms10,t32,mB20,p16,ms350,ms60,ms120,8fb1da47f3f376e498e0c856936c9fd1b79b648ea8e431e476511da4e7c25562
t4,kB100,p16,ms350,ms500,ms5,t16,mB40,p16384,ms150,ms150,ms100,73a24d14bc8f1c197d910838a88e540a9af0014f227cf2a59c8bf4972e0e6d50
t3,kB1000,p32,ms350,ms300,ms170,t8,mB25,p32768,ms500,ms80,ms170,bec6087e51e5192cb7f359c500eee940f077f8893bc903d839af3c91fac080c0
t32,mB30,p32768,ms4000,ms40,ms170,t32,kB6000,p32768,ms300,ms2400,ms40,9b500a747b78ca006b9b5bab9362fef14d2bded8b511e365680559157d4c5290
t2,mB30,p4096,ms200,ms40,ms10,t2,mB8,p32,ms100,ms500,ms120,d306b27fa7ea3a7d08e0db2983f9a0d09cf919db8e8e35340ea35bee4723a83d
t16,mB20,p4096,ms150,ms2400,ms40,t8,mB30,p32,ms800,ms500,ms140,f5dbc18ad0a0c209897d9b3ca7af0af004a4de6ca064648ca46ef58f3023bedc
t4,kB500,p65536,ms50,ms100,ms200,t4,kB1000,p128,ms4000,ms150,ms60,0f1bad84aff6dfc038d39603c57245ccfb2bc03c8664624150088cbd9a056947
t8,kB6000,p8192,ms100,ms300,ms160,t32,kB500,p32768,ms100,ms100,ms80,f6b14b9b64791c515b8a94d3e10f4c71f4675a106ca5cfde94d4e576bb37e6fe
t4,mB30,p512,ms100,ms800,ms160,t32,mB8,p16384,ms250,ms2400,ms20,55a6cf0cf6a71cdb7e89c381090be8024f5282373d6008b1adecb6d415f381e2
t4,mB8,p4096,ms500,ms800,ms60,t4,mB25,p16,ms300,ms300,ms10,f0b4ec14c0fe564206fac5cfc114b6be71fef7a3682a5bd1a06213be4043463e
t4,kB1000,p512,ms150,ms1200,ms100,t8,kB500,p32,ms300,ms40,ms170,87e5dcae9f5f8b389f40276178f7fb416b1db0a9421254e402fed0cff70cecd2
t8,mB25,p65536,ms250,ms1200,ms10,t3,mB30,p512,ms350,ms80,ms120,510f24de4f478879669cb87e8d4f3b92332b698da5bb3966dcacf9be2550cb8f
t16,mB16,p57344,ms500,ms300,ms160,t8,kB500,p512,ms350,ms200,ms100,4d346fd5b49c2b3db31055e923ece2afb3811be3cc285c96e3c9408fd41a93d1
t16,mB16,p65536,ms800,ms500,ms170,t32,mB8,p128,ms300,ms80,ms5,c81de3d82d8c4d942fd64594c42e9035db89882f9d2ca6eaf69971f2ba60ee6e
t32,mB20,p49152,ms300,ms40,ms80,t8,mB8,p32,ms800,ms40,ms5,6637285f72ace613574bcadf4442cb9f1add4f3b92db8624e5d0920c1f859647
t32,kB100,p65536,ms350,ms40,ms120,t32,mB25,p65536,ms300,ms1200,ms160,84f8805c46ca007aeec65a7b8e93e1b29f882ff0cf88c2bfbaf1543b66ffd67c
t2,kB1000,p65536,ms2000,ms100,ms80,t8,kB8,p4096,ms1000,ms500,ms20,35db5255fb10003cc578f12abc7b92907464f1d2ba87c5474fdea4520f31e685
t16,mB30,p32,ms400,ms2000,ms100,t8,kB8,p16,ms400,ms2000,ms40,8bdc7769982b2504883911b7c81435b1cd4e512f68fafd51bfeff1bc24386332
t16,kB25,p32768,ms500,ms800,ms5,t2,kB1000,p8192,ms1000,ms500,ms40,6fe6d36b023a3ff29b3e49984f052d73032a994dadd92648c4b77bc12da1801f
t3,mB8,p8192,ms4000,ms300,ms5,t4,kB25,p57344,ms350,ms1200,ms10,ac3537ff0d99ceed519eca92901043354d158c2999de773448f388c05d3e73d1
